ID товара;Название препарата;Рецептурность препарата;Производитель;Активное вещество;Цена;Старая цена;Ссылка на картинку;Ссылка на товар;Название региона
02ba8727-33e5-457a-8af3-2024c5b87f1b;Тиогамма Таблетки покрытые пленочной оболочкой 600 мг 60 шт;Да;Вёрваг;Тиоктовая кислота;1965.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/ZKdWtZUB4hniyrJCei8W-700x660;https://gorzdrav.org/spb/p/tiogamma-tabl-p-o-600mg-n60-20786/;Германия
4d3c684d-784c-49bb-b3a7-8e7b15b12b66;Соликва Солостар Раствор 100 ед/мл + 50 мкг/мл 3 мл 3 шт;Да;Санофи;Инсулин гларгин+Ликсисенатид;4972.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/sU-NuJUBybk0vr4zvbUO-527x356;https://gorzdrav.org/spb/p/solikva-solostar-100ed-ml-50mkg-ml-3ml3-198702/;Россия
886a3689-4ebe-4b26-a356-63d0ab6bd7ae;Випдомет таблетки 12,5 мг + 1000 мг 56 шт;Да;Штада;Алоглиптин+Метформин;2806.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/AVbit5UB_o6zmeq9O_ke-600x600;https://gorzdrav.org/spb/p/vipdomet-tabl-p-o-12mg-1000mg-n56-194254/;Россия
126af4ef-4ff4-4122-ba96-0a9e204840bf;Сиофор Лонг Таблетки с пролонгированным высвобождением 1000 мг 60 шт;Да;Berlin-Chemie;;563.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/y_dfu5UBAi6hE-ZkEHIh-1438x996;https://gorzdrav.org/spb/p/siofor-long-tab-prolong-1000mg-n60-663839/;Германия
3732b229-01c1-4cdf-884c-d8bd7dad59f6;Кселевия таблетки 100 мг 28 шт;Да;Berlin-Chemie;Ситаглиптин;1298.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/oNjWt5UBybk0vr4zS51l-690x690;https://gorzdrav.org/spb/p/kselevija-tabl-p-o-100mg-n28-194007/;Россия
884fcc97-4f3c-4925-b43b-1cf843963186;Асиглия Мет Таблетки 1000 мг + 50 мг 56 шт;Да;КРКА;Метформин+Ситаглиптин;1155.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/-BIkupUBarzHQIadW9pb-4096x4096;https://gorzdrav.org/spb/p/asiglija-met-1-0-0-05-n56-tabl-p-plen-oboloch-626426/;Словения
82b6a49a-ad72-489a-b108-8bd31bc86b15;Асиглия Таблетки 100 мг 28 шт;Да;КРКА;Ситаглиптин;628.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/S6QmupUBRjkwyzW3ATew-4096x4096;https://gorzdrav.org/spb/p/asiglija-0-1-n28-tabl-p-plen-oboloch-626012/;Словения
1aca8600-eef7-47e3-8de7-59bbd5cee95c;Соликва Солостар Раствор 100 ед/мл + 33 мкг/мл 3 мл 3 шт;Да;Санофи;Инсулин гларгин+Ликсисенатид;3914.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/WpONuJUBybk0vr4zSnMr-1294x879;https://gorzdrav.org/spb/p/solikva-solostar-100ed-ml-33mkg-ml-3ml3-198703/;Россия
15595ce4-71aa-451c-a31d-6368c941bfe5;Инвокана 300 мг Таблетки покрытые пленочной оболочкой 30 шт;Да;Янссен;Канаглифлозин;5406.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/ktTJt5UB_o6zmeq9-WvL-1024x1024;https://gorzdrav.org/spb/p/invokana-tabl-p-p-o-300mg-30-191065/;Россия
6ebf5356-e72e-499c-8dbd-13bde31318d3;Глимепирид-Вертекс Таблетки 4 мг 30 шт;Да;Вертекс;Глимепирид;451.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/MlbctZUBrbRC1cy5eSOi-700x700;https://gorzdrav.org/spb/p/glimepirid-verte-tabl-4mg-n30-40808/;Россия
9cc8c186-9681-4808-b8a8-c8a822285040;Гликлазид МВ-Озон Таблетки с модифицированным высвобождением 60 мг 30 шт;Да;Озон;Гликлазид;225.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/uMYquZUB4hniyrJCNFjy-420x420;https://gorzdrav.org/spb/p/gliklazid-mv-tab-modif-v-60mg-30-207712/;Россия
fd5d1ca0-9b4f-4cd5-8b5d-fd83a160e26d;Глюкофаж Лонг 1 г Таблетки пролонгированного действия 30 шт;Да;Нанолек;Метформин;360.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/0sBzt5UB4hniyrJC3G8y-1500x1500;https://gorzdrav.org/spb/p/gljukofazh-long-tab-prolong-dja-1000mg30-68198/;Россия
adae83bd-a466-48aa-9768-8762be0e74c1;Дибикор Таблетки 500 мг 90 шт;Нет;ПИК-Фарма;Таурин;990.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/VbYfS5sB-jufNU_rS9Jj-1000x1000;https://gorzdrav.org/spb/p/dibikor-0-5-n90-tabl-670269/;Россия
585e24d8-ca33-4192-a243-a59d8f6b1be0;Тиоктацид 600 Т Раствор для внутривенного введения 25 мг/мл 24 мл ампулы 5 шт;Да;Меда Фарма;Тиоктовая кислота;1701.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/TZWLtZUB4hniyrJCZDIS-1000x1000;https://gorzdrav.org/spb/p/tioktacid-konc-d-rra-d-inf-600mg-25ml-amp-24ml-n5-32541/;Германия
4f3f86cb-eb85-4921-b6ab-d42addd55599;Амарил Таблетки 2 мг 30 шт;Да;Санофи;Глимепирид;1229.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/tFWitZUBrbRC1cy5QfWC-1500x1500;https://gorzdrav.org/spb/p/amaril-tabl-2mg-n30-34938/;Италия
26c2e3e2-6770-4c53-9e2b-fec370493c27;Глибомет Таблетки покрытые пленочной оболочкой 2,5 мг + 400 мг 40 шт;Да;Berlin-Chemie;Глибенкламид+Метформин;862.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/KSFdtZUBrbRC1cy5M5-_-1500x1500;https://gorzdrav.org/spb/p/glibomet-tabl-p-o-n40-22818/;Германия
2c01d4f9-b4a7-410c-9304-6c04832e2c29;Вилдаглиптин-Озон Таблетки 50 мг 28 шт;Да;Озон;Вилдаглиптин;684.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/ZcCRupUBu1bHOSl1UFbO-600x600;https://gorzdrav.org/spb/p/vildagliptin-tabl-50mg-n28-643681/;Россия
f6478573-0e25-47ff-a5c3-097038eaff93;Метформин-Реневал Таблетки 850 мг 60 шт;Да;Обновление;Метформин;175.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/azImu5UB5yfJBvc3GtpV-630x420;https://gorzdrav.org/spb/p/metformin-reneval-tabl-p-pl-ob-850mg-n60-651278/;Россия
8284eaeb-9092-449c-898d-0fa426cc15cf;Велметия Таблетки покрытые оболочкой 1000мг + 50мг 56 шт;Да;Берлин-Фарма;Метформин+Ситаглиптин;3456.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/u9vtt5UB4hniyrJCn6BF-5280x2970;https://gorzdrav.org/spb/p/velmetija-tabl-p-o-1000mg-50mg-56-198382/;Россия
e531acce-1251-4429-bcbf-372179843bc0;Вилдаглиптин Гликвитабс Таблетки 50 мг 60 шт;Да;Фармстандарт;Вилдаглиптин;1006.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/TaJZq5YBuDZ3SNYhDZaO-1536x1536;https://gorzdrav.org/spb/p/vildagliptin-glikvitabs-0-05-n60-tabl-665214/;Россия
b8fc4f8a-fcf0-43d9-b328-95c8ca730768;Гликлазид МВ-Озон Таблетки с модифицированным высвобождением 30 мг 60 шт;Да;Озон;Гликлазид;192.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/2kwuupUBRjkwyzW3EEsx-1180x1302;https://gorzdrav.org/spb/p/gliklazid-mv-tab-modifv-30mg-60-588711/;Россия
663f0c72-17fa-4589-99f1-aaba225c2261;Тиоктовая кислота-Вертекс Таблетки покрытые пленочной оболочкой 600 мг 28 шт;Да;Вертекс;Тиоктовая кислота;1006.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/GcvWuZUB7vQMbYfxHZDA-400x250;https://gorzdrav.org/spb/p/tioktovaja-kislotaverteks-tabletki-600-mg-28-sht-263879/;Россия
f361383c-5714-46da-b496-c1901a870826;Семуглин Раствор для подкожного введения шприц-ручка 1мг/доза 3мл + Игла 4 шт;Да;Фармасинтез;Семаглутид;4880.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/bmYOVpgBEl21vw0Wxz08-1000x1000;https://gorzdrav.org/spb/p/semuglin-0-001-doza-3ml-n1-shpricruchka-rr-p-k-igla-n4-665151/;Россия
c73b8fa1-7c5e-40ee-a264-d307c864371d;Агарта Мет Таблетки 50 мг + 1000 мг 60 шт;Да;Гедеон Рихтер;Вилдаглиптин+Метформин;2994.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/f4mMupUBRjkwyzW3bxl6-1380x978;https://gorzdrav.org/spb/p/agarta-met-tabl-p-pl-ob-50mg-1000mg-n60-643205/;Швейцария
a3d2e655-dc95-4619-b1a1-dc4035202d01;Тиоктацид Таблетки покрытые пленочной оболочкой 600 мг 30 шт;Да;Меда Фарма;Тиоктовая кислота;1956.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/hjCutZUBybk0vr4zuLIi-1000x1000;https://gorzdrav.org/spb/p/tioktacid-tabl-p-pl-ob-600mg-n30-36297/;Германия
c83e15c2-d045-4585-9119-42507831dedf;Метформин-Озон Таблетки 850 мг 60 шт;Да;Озон;Метформин;165.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/4BMHuZUB4hniyrJCXd8M-1280x1280;https://gorzdrav.org/spb/p/metforminozon-tab-850mg-60-43832/;Россия
0156854a-254f-4004-9525-2b3e0e53ce1f;Элькар Раствор для инъекций 100 мг/мл 5 мл 10 шт;Да;ПИК-Фарма;Левокарнитин;753.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/SUFKfZgBEl21vw0W9eCu-1000x1000;https://gorzdrav.org/spb/p/elkar-rr-d-in-v-v-v-m-0-1-ml-5ml-n10-62969/;Россия
7311d1ff-e8ed-41f1-8ee7-3b9cb706cc07;Эводин Таблетки покрытые пленочной оболочкой 5 мг 28 шт;Да;Герофарм;Эвоглиптин;1287.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/ypQluZUB4hniyrJCavt9-487x487;https://gorzdrav.org/spb/p/evodin-tabl-p-o-5mg-28-211548/;Россия
ed6b3650-e47e-4a0f-8205-c33dbe2e7b1b;Голда МВ Таблетки 60 мг 30 шт;Да;Фармасинтез;Гликлазид;226.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/QgGMuJUB4hniyrJCfe82-393x700;https://gorzdrav.org/spb/p/golda-mv-tabl-60mg-30-205380/;Россия
81ab1204-ba63-4101-85a2-9e87e4dff16b;Метформин-Озон таблетки 500 мг 60 шт;Да;Озон;Метформин;94.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/eFkrupUBsYtKaeUWEQSK-523x350;https://gorzdrav.org/spb/p/novyj-tovar-548107/;Россия
c6a75c62-3ba7-4bbf-86d5-e14cae4389b5;Минирин Мелт Таблетки-лиофилизат 60 мкг 30 шт;Да;CATALENT UK SWINDON ZYDIS;Десмопрессин;1610.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/vB03tpUB4hniyrJCTDjG-1024x1024;https://gorzdrav.org/spb/p/minirin-tab-rassas-60mkg-30-58715/;Великобритания
468145fe-f220-4532-990b-3ecac2c2df15;Инвокана 100 мг Таблетки покрытые пленочной оболочкой 30 шт;Да;Янссен;Канаглифлозин;3292.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/jMjKt5UB_o6zmeq9ZsJ0-1024x1024;https://gorzdrav.org/spb/p/invokana-tabl-p-p-o-100mg-30-191064/;Россия
272f11bf-7535-49f1-9f71-58984f9bb03e;Эвалар Олиджим Таблетки массой 0,52 г 100 шт;Нет;Эвалар;;1065.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/t0obdpgBEl21vw0WEL2Z-764x612;https://gorzdrav.org/spb/p/olidzhim-tabl-0-52g-n100-36292/;Россия
555edbb5-aa23-4b3c-b244-67dc6cb88ce3;Лусефи Таблетки 5 мг 30 шт;Да;СЕРВЬЕ РУС;Лусеоглифлозин;3520.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/SZACkZYBa7_a2x-rcE3K-2322x2322;https://gorzdrav.org/spb/p/lusefi-5mg-tabl-p-pl-ob-n30-665876/;Россия
dd016330-50a1-49a3-8438-ee6a738e1319;Набор из двух упаковок Галвус Мет Таблетки 50 мг + 500 мг 30 шт;Да;;;3288.00;4088.00;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/1ReOb5sBOkTyP3bfqoJF-1000x1000;https://gorzdrav.org/spb/p/bundle_galvus-met-tabl-p-o-50mg-500mg-n30-32802-2/;
29d699f6-c87e-4d7b-86af-d70ff9a55561;Галвус Мет Таблетки покрытые пленочной оболочкой 50 мг + 500 мг 30 шт;Да;Новартис Фарма;Вилдаглиптин+Метформин;2044.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/3daNtZUB4hniyrJC-ZX3-599x531;https://gorzdrav.org/spb/p/galvus-met-tabl-p-o-50mg-500mg-n30-32802/;Россия
c025d184-61ed-4ea8-b97b-6a6cac78a9cb;Глюкофаж Лонг 750 мг Таблетки пролонгированного действия 30 шт;Да;Нанолек;Метформин;265.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/8wm5tZUB4hniyrJCwkTx-1500x1500;https://gorzdrav.org/spb/p/gljukofazh-long-tabl-p-o-750mg-n30-37497/;Россия
e8a13b8b-051a-484a-9c14-7eb19d3349ff;Октолипен капсулы 300 мг 30 шт;Да;Фармстандарт;Тиоктовая кислота;397.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/Ew7ctZUBybk0vr4z-YWK-1500x1500;https://gorzdrav.org/spb/p/oktolipen-kaps-300mg-n30-40768/;Россия
e4b6cde8-5e46-4aab-b0e9-5f6bfe78c9e6;Мерифатин Таблетки 1000 мг 60 шт;Да;Фармасинтез;Метформин;184.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/W3OMuJUB4hniyrJC2dgA-408x633;https://gorzdrav.org/spb/p/merifatin-tabl-p-o-1000mg-60-205381/;Россия
e0e9e21f-3428-42cf-bfe9-04f2a9e2b829;Сиофор Лонг Таблетки с пролонгированным высвобождением 500 мг 60 шт;Да;Berlin-Chemie;;307.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/CmRfu5UB5yfJBvc3NGFo-1438x996;https://gorzdrav.org/spb/p/siofor-long-tab-prolong-500mg-n60-663840/;Германия
efcbd551-fd74-4d64-a0d7-8c60d22633f7;Семуглин Раствор для подкожного введения шприц-ручка 0,25мг/0,5мл/доза 3мл + Игла 8 шт;Да;Фармасинтез;Семаглутид;4948.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/tcoLVpgBEl21vw0WoAp9-1000x1000;https://gorzdrav.org/spb/p/semuglin-0-25-0-5mg-doza-3ml-n1-shpricruchka-rr-p-k-igla-n4-665368/;Россия
c8ee6d49-5c4a-497f-a01f-17b7b5480b6e;Глимепирид-Вертекс Таблетки 2 мг 30 шт;Да;Вертекс;Глимепирид;310.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/OVbdtZUBrbRC1cy5RRYb-700x700;https://gorzdrav.org/spb/p/glimepirid-verte-tabl-2mg-n30-40806/;Россия
8bda6f82-056c-4428-9682-7aa2584b440a;Октолипен Таблетки 600 мг 60 шт;Да;Фармстандарт;Тиоктовая кислота;1530.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/vpcsu5UBJVujGJtQ4Gz4-1024x633;https://gorzdrav.org/spb/p/oktolipen-0-6-n60-tabl-p-plen-oboloch-649560/;Россия
647f5def-eff9-41c9-a64f-b424df800d7c;Ситадиаб Таблетки 100 мг 28 шт;Да;Гедеон Рихтер;Ситаглиптин;623.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/25xdupUBarzHQIadjzQI-1280x853;https://gorzdrav.org/spb/p/sitadiab-tabl-p-o-100mg-n28-631138/;Россия
9338737e-6795-41a3-a95d-df1ec7874447;Октолипен Концентрат для приготовления раствора для инфузий 30 мг/мл 10 мл ампулы 10 шт;Да;Фармстандарт;Тиоктовая кислота;558.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/g4nftZUB4hniyrJCTJ55-800x800;https://gorzdrav.org/spb/p/oktolipen-konc-d-rra-0-03-ml-amp-10ml-n10-40831/;Россия
17f4883b-4f86-4e69-9e40-481b1bc9a724;Глютаминовая кислота Таблетки 250 мг 10 шт;Нет;Татхимфармпрепараты;Глутаминовая кислота;268.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/xacPtZUBrbRC1cy52jk3-1500x1500;https://gorzdrav.org/spb/p/gljutaminovaja-kislota-tabl-250mg-n10-3674/;Россия
b38a31b6-b903-4b63-8fd4-b7f93dfa7bac;Випидия Таблетки покрытые пленочной оболочкой 12,5 мг 28 шт;Да;Hemofarm;Алоглиптин;1155.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/eZgktpUBybk0vr4zSQhu-1500x1500;https://gorzdrav.org/spb/p/vipidija-tab-p-pl-ob-12-5mg-28-55082/;Россия
7556fde5-1c79-4181-9c31-846b45e33339;Вилдаглиптин Гликвитабс Таблетки 50 мг 30 шт;Да;Фармстандарт;Вилдаглиптин;528.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/XWFZq5YBuDZ3SNYhOaSk-1536x1536;https://gorzdrav.org/spb/p/vildagliptin-glikvitabs-0-05-n30-tabl-665684/;Россия
8d3c2c5f-013d-42a5-b0fe-1ae837d6f45e;Амарил М Таблетки 2 мг + 500 мг 30 шт;Да;Санофи;Глимепирид+Метформин;1318.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/_tCstZUB4hniyrJCP6pj-1500x1500;https://gorzdrav.org/spb/p/amaril-m-tabl-2mg-500mg-n30-35932/;Южная Корея
1537a017-3b14-4f0d-96e4-e16efe9ab7e3;Гликлазид-Вертекс Таблетки с пролонгированным высвобождением 60 мг 30 шт;Да;Вертекс;Гликлазид;265.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/UpQ6uZUBybk0vr4zbmt7-1000x543;https://gorzdrav.org/spb/p/gliklazid-mvverteks-tab-prolong-vys-60mg-n30-300347/;Россия
bce356a6-09de-4acd-9d1a-078d89c97e2d;Глимепирид-Вертекс Таблетки 3 мг 30 шт;Да;Вертекс;Глимепирид;470.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/gDnctZUBrbRC1cy5VA5k-700x700;https://gorzdrav.org/spb/p/glimepirid-verte-tabl-3mg-n30-40807/;Россия
f080891f-106e-46ba-8a66-95e2d00916cb;Глипвило Таблетки 50 мг 56 шт;Да;КРКА;Вилдаглиптин;680.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/NFjjupUBRjkwyzW3Qehb-2079x2079;https://gorzdrav.org/spb/p/glipvilo-tabl-50mg-n56-647094/;Словения
6e7cfce5-aabe-4bd3-b34b-b99ad517b40f;Субетта Таблетки для рассасывания 100 шт;Нет;МАТЕРИА МЕДИКА;Антитела к эндотелиальной NO-синтазе;737.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/spR5uZUB7vQMbYfxrwOB-1200x1200;https://gorzdrav.org/spb/p/subetta-tab-d-rass-100-334219/;Россия
1d6788a1-cdcd-4c69-8a05-cea97047de9f;Глюкофаж Лонг 500 мг Таблетки пролонгированного действия 30 шт;Да;Нанолек;Метформин;187.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/sgyxtZUBrbRC1cy5YqT4-1024x1024;https://gorzdrav.org/spb/p/gljukofazh-long-tabl-p-o-500mg-n30-36686/;Россия
b8f5e65f-efc7-4715-a66d-6366f805c32a;Форсиглекс Таблетки 1000 мг + 50 мг 56 шт;Да;Польфарма;Метформин+Ситаглиптин;1338.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/RTJsupUBarzHQIadUnnX-5200x2925;https://gorzdrav.org/spb/p/forsigleks-tabl-p-o-1000mg-50mg-n56-639693/;Польша
9480f5e5-a69d-4dd7-ab38-9543fba3456d;Глюкованс Таблетки покрытые оболочкой 2,5 мг + 500 мг 60 шт;Да;МЕРК;Глибенкламид+Метформин;908.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/IJFPuZUB7vQMbYfxMzxk-1000x1000;https://gorzdrav.org/spb/p/gljukovans-tab-p-o-500mg-60-300777/;Франция
3a20be23-70f3-483f-9219-3b6390adb97e;Седжаро Раствор для подкожного введения 15 мг/доза шприц-ручка + игла 4 шт;Да;Герофарм;Тирзепатид;15842.70;17603.00;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/UVeECZkBAVH4f51SdMa9-5417x3792;https://gorzdrav.org/spb/p/sedzharo-0-015-doza-shpricruchka-rr-p-k-igla-n4-667678/;Россия
15050fbf-fc82-44c6-8551-8327b9b46ac5;Лусефи Таблетки 2,5 мг 30 шт;Да;СЕРВЬЕ РУС;Лусеоглифлозин;3525.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/xm_EkJYBd_a3PeeGytDD-2387x2387;https://gorzdrav.org/spb/p/lusefi-2-5mg-tabl-p-pl-ob-n30-665537/;Россия
7c16aafa-0d40-4d75-ac27-8b0f3ebe7927;Метформин Лонг-Озон Таблетки с пролонгированным высвобождением 500 мг 60 шт;Да;Озон;Метформин;377.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/1pxDuZUB7vQMbYfxVkNT-1200x981;https://gorzdrav.org/spb/p/metformin-long-tabl-p-v-500mg-60-210454/;Россия
551de12b-d52c-45b5-b3a2-d580bbbe18e0;Сиофор Лонг Таблетки с пролонгированным высвобождением 750 мг 60 шт;Да;Berlin-Chemie;;439.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/kzleu5UB5yfJBvc3Zr-I-1438x996;https://gorzdrav.org/spb/p/siofor-long-tab-prolong-750mg-n60-663841/;Германия
e3dffae5-b887-4f81-bf4e-c9c75e4c5ab5;Агарта Таблетки 50 мг 30 шт;Да;Гедеон Рихтер;Вилдаглиптин;587.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/6BOMupUBRjkwyzW3cMST-1241x979;https://gorzdrav.org/spb/p/agarta-tabl-50mg-n30-643074/;Россия
cd740f23-471b-43b6-8675-488f82c7e9d0;Глюкованс Таблетки 5 мг + 500 мг 60 шт;Да;МЕРК;Глибенкламид+Метформин;1036.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/j6JPuZUBBKIAJbhrY300-800x800;https://gorzdrav.org/spb/p/gljukovans-tabl-p-o-500mg-n60-300778/;Франция
447977e1-cd83-45dc-bc76-3a98096fa7cc;Метформин-Реневал Таблетки 500 мг 60 шт;Да;Обновление;Метформин;131.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/A8knu5UBAi6hE-ZkdBe5-630x420;https://gorzdrav.org/spb/p/metformin-reneval-tabl-p-pl-ob-500mg-n60-651269/;Россия
2cc29ede-53db-44ff-a371-2583d48dc00c;Глипвило Мет Таблетки 50 мг + 1000 мг 60 шт;Да;КРКА;Вилдаглиптин;1645.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/grQlu5UB5yfJBvc36vZ_-600x600;https://gorzdrav.org/spb/p/glipvilo-met-0-05-1-0-n60-tabl-p-plen-oboloch-648805/;Словения
4f0a69bf-6596-4a22-9fd6-cf93b39663dd;Амарил Таблетки 1 мг 30 шт;Да;Санофи;Глимепирид;542.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/FbuDtZUB4hniyrJCMcbx-1500x1500;https://gorzdrav.org/spb/p/amaril-tabl-1mg-n30-31300/;Италия
775a0a40-7a63-4d00-bb15-cfd2171df2a1;Вилдаглиптин-Озон Таблетки 50 мг 56 шт;Да;Озон;Вилдаглиптин;1335.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/VsKQupUBu1bHOSl1aj7d-600x600;https://gorzdrav.org/spb/p/vildagliptin-0-05-n56-tabl-644293/;Россия
3ef88538-9ede-4788-969f-eda6b28f56fb;Форметин Таблетки 1000 мг 60 шт;Да;Фармстандарт;Метформин;209.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/ZJQfJZoBQ0PhHzbL795o-1000x1000;https://gorzdrav.org/spb/p/formetin-tab-1g-60-41004/;Россия
c86a8283-76e8-4768-9a53-5b2f6aa4e316;Тиоктовая кислота-Озон Таблетки 300 мг 30 шт;Да;Озон;Тиоктовая кислота;475.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/Eb4lu5UBJVujGJtQsnHC-509x364;https://gorzdrav.org/spb/p/tioktovaja-kislota-tabl-p-p-o-300mg-30-590358/;Россия
567e41e1-1ab7-4748-be17-a93ad7bb3c0f;Инкресинк Таблетки 25 мг + 15 мг 28 шт;Да;Такеда Фармасьютикалс;Алоглиптин+Пиоглитазон;1357.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/fIPpuZUBVT-7ZLtgMZh8-3000x2000;https://gorzdrav.org/spb/p/inkresink-0-025-0-015-n28-tabl-p-plen-oboloch-337783/;Германия
baf4633d-dc2b-41e1-9465-08b15b9e8580;Глюренорм Таблетки 30 мг 60 шт;Да;Берингер;Гликвидон;743.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/b30PtZUBrbRC1cy5jxhc-1500x1500;https://gorzdrav.org/spb/p/gljurenorm-tabl-30mg-n60-3673/;Греция
ad60ce9d-b13f-4f5e-bbb2-6cb858ec28bb;Велметия Таблетки покрытые оболочкой 850 мг + 50 мг 56 шт;Да;Берлин-Фарма;Метформин+Ситаглиптин;3181.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/Pwzut5UB4hniyrJCJM-q-5280x2970;https://gorzdrav.org/spb/p/velmetija-tabl-p-o-850mg-50mg-56-198381/;Россия
ff98d00e-c144-4968-bca9-c448d9afaf6d;Синджарди Таблетки покрытые пленочной оболочкой 1000 мг + 5 мг 60 шт;Да;Берингер;Метформин+Эмпаглифлозин;5518.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/HRBXupUBu1bHOSl1qgVv-800x800;https://gorzdrav.org/spb/p/sindzhardi-1-0-0-005-n60-tabl-p-plen-oboloch-600025/;Греция
27009edf-aed3-4cc8-86fa-369b9fe8f727;Амарил таблетки 4 мг 30 шт;Да;Санофи;Глимепирид;2106.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/j_actZUBybk0vr4zcfb9-1500x1500;https://gorzdrav.org/spb/p/amaril-tabl-4mg-n30-34491/;Италия
16d4acf7-eb00-4795-96fb-e2a7e92dbef9;Метформин-Реневал Таблетки 1000 мг 60 шт;Да;Обновление;Метформин;224.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/uYgmu5UBJVujGJtQ5Or7-630x420;https://gorzdrav.org/spb/p/metformin-reneval-tabl-p-pl-ob-1000mg-n60-651459/;Россия
3af1ebd5-2b3a-4572-8cb7-1b8dd6cf9dbe;Октолипен Капсулы 300 мг 60 шт;Да;Фармстандарт;Тиоктовая кислота;799.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/ooUsu5UB5yfJBvc3mM6m-299x364;https://gorzdrav.org/spb/p/oktolipen-0-3-n60-kaps-647423/;Россия
